split,ID,Speaker_ID,Speech_Duration_seconds,Gender,Age,Native_Language,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,281474976884085_f3239_chunk_10.wav,,3.24,Female,30-45,Hindi,I think that's the first thing that would matter.,,I think that's the first thing that would matter.
test,281474976894898_f748_chunk_0.wav,,3.611375,Female,30-45,Malayalam,Add Rs 900 as the brokerage amount to Raheem,,Add rupees nine hundred as a brokerage amount to Rahim.
test,281474976900596_f3268_chunk_12.wav,,3.6133125,Male,30-45,Urdu,from an Islamic perspective.,,From an Islamic perspective.
test,281474976893970_f404_chunk_0.wav,,0.5560625,Female,45-60,Telugu,Four,,Four.
test,281474976895472_f2996_chunk_0.wav,,0.1564375,Female,30-45,Urdu,Up,,Up.
test,281474976892333_f3244_chunk_7.wav,,7.22,Male,30-45,Dogri,"It was an amazing experience, though I felt a little bit of headache, maybe because it",,"It was an amazing experience, though I felt a little bit of headache, maybe because."
test,281474976888864_f2163_chunk_2.wav,,6.40025,Female,18-30,Nepali,in a daily manner and I started and when I start mixing up with,,"in a daily manner, ah, and I started, and when I start mixing up with"
test,281474976888914_f3259_chunk_14.wav,,10.24,Male,18-30,Nepali,"Instead of war and political entirety, innumerable people got engaged in the craze of football.",,"Of war and political entanglement, innumerable people got engaged in the craze of football."
test,281474976899968_f2166_chunk_0.wav,,4.8853125,Male,30-45,Maithili,The staple food of my state is,,The staple food of my state is.
test,281474976884089_f1894_chunk_1.wav,,5.450375,Female,30-45,Hindi,I think this is more because English is used globally also,,"I think this is more because English is used globally, also."
test,281474976888952_f1897_chunk_0.wav,,18.004625,Female,18-30,Konkani,"The last book I read was basically a book, a short story book in Konkani, which had different stories, but all of the stories were written in a village setup. So it impacted me in such a way that I could",,"The last book I read was basically a book, a short story book in Konkani, which had different stories, but all of the stories were written in a village setup. So it impacted me in such a way that I could."
test,281474976887658_f3219_chunk_6.wav,,11.0,Male,60+,Konkani,And fortunately our leaders and people who voted at that time voted in favor of retaining Goa independently.,,"And fortunately, our leaders and people who voted at that time voted in favor of retaining Goa independently."
test,281474976893912_f2185_chunk_12.wav,,1.8570625,Male,30-45,Bodo,in the 12-step program,,In the twelfth stair for Gramp.
test,281474976900628_f2510_chunk_1.wav,,8.41625,Male,30-45,Urdu,"it is mainly spoken in the southern Satpura highlands of Mahakoshal, where it is spoken with the regional languages.",,"It is mainly spoken in the southern Satpura Highlands of Maharashtra, where it is spoken with the regional languages."
test,281474976886810_f1861_chunk_2.wav,,0.7553125,Female,18-30,Tamil,Rajesh,,Rajesh.
test,281474976885797_f1682_chunk_1.wav,,7.560375,Female,30-45,Kannada,improving the healthcare infrastructure as well as the healthcare providing services throughout the state,,Improving and improving the healthcare infrastructure as well as the healthcare providing services throughout the state.
test,281474976900618_f1929_chunk_4.wav,,7.1261875,Male,30-45,Urdu,make additions or some changes where needed.,,Make additions or some changes where needed.
test,281474976884079_f3215_chunk_4.wav,,5.7124375,Female,30-45,Hindi,"Also, if you start good, that could also turn out bad.",,"Also, if you start good, that could also turn out bad."
test,281474976895214_f609_chunk_0.wav,,4.489625,Female,45-60,Dogri,please check and tell me about the reminders i have placed today,,Please check and tell me about the reminders I have placed today.
test,281474976934135_f2921_chunk_2.wav,,7.2465625,Male,60+,Assamese,Fresho Signature Jeera Bread Sticks from cart are out of stock,,Preso signature zira bread sticks from cart are out of stock.
test,281474976897855_f1654_chunk_0.wav,,4.769125,Male,45-60,Telugu,Transfer Rs 50000 from my Yono SBI app wallet to Haniya,,Transfer rupees fifty thousand from my YONO SBI app wallet to Hania.
test,281474976897082_f2642_chunk_1.wav,,1.9831875,Male,18-30,Hindi,State Insurance Dispensary,,Street Insurance Dispensary.
test,281474976889177_f1970_chunk_3.wav,,16.4,Female,30-45,Dogri,"So, in short funding from education institutions is can be given from the central ministries like UGC then RUSA schemes then any other scheme maybe but mostly funding is available is given to the institutions by the state government.",,"So, in short, funding from education sisters institutions is can be given from the central ministries like UGC, then Rosa schemes, then any other scheme maybe, but mostly funding is available is given to the institutions by the state government."
test,281474976915851_f2655_chunk_0.wav,,3.543,Female,30-45,Nepali,May we be blessed with many children,,May we be blessed with many children.
test,281474976903872_f3002_chunk_0.wav,,7.1631875,Female,45-60,Nepali,Are there any vaccination centres available in South Goa district for age group 18+ years,,Are there any vaccination centers available in South Goa district for age group 18 plus years?
test,281474976888851_f1387_chunk_0.wav,,4.375125,Female,18-30,Nepali,How much money do I have in my Bank of Maharashtra bank account?,,How much money do I have in my Bank of Maharashtra bank account?
test,281474976886896_f765_chunk_0.wav,,1.926375,Female,30-45,Tamil,turn up the volume on the music,,Turn up the volume on the music.
test,281474976893853_f3252_chunk_11.wav,,3.8695,Female,18-30,Bodo,English language is very receptive.,,English language is very receptive.
test,281474976900603_f2255_chunk_51.wav,,8.860125,Male,30-45,Urdu,"After a lapse of another century, destiny chose Ahmedabad to play an outstanding role in the country's struggle for freedom",,"After a lapse of another century, destiny chose Ahmedabad to play an outstanding role in the country's struggle for freedom."
test,281474976887042_f2142_chunk_0.wav,,14.96875,Male,45-60,Dogri,"Education for girls is top priorities in our state after our Prime Minister Shri Narendra Modi ji has given the slogan, Beti Bachao, Beti Padhao.",,"Education for girls is top priorities in our state. After our Prime Minister Shri Narendra Modi ji has given the slogan, ""Beti Bachao, Beti Padhao."""
test,281474976885801_f2235_chunk_26.wav,,2.9000625,Female,30-45,Kannada,They do treat their children equally,,They do treat their children equally.
test,281474976889182_f2084_chunk_1.wav,,27.9063125,Female,30-45,Dogri,and even for some other purposes like when you are going with my family and even with sometimes with students they face difficulty understanding English so I translate it for them into Hindi or Dogri and there have been many instances where I have had to do this even with my work I have to do it many a times and I really enjoy doing this.,,And even for ah some other purposes like um when you are going um when with my family anyone with sometimes with students they face difficulty understanding English so I translate it for them into Hindi or Dogri and there have been many instances where I have had to do this even with my work I have to do it many a times and I I really enjoy doing this.
test,281474976884599_f94_chunk_0.wav,,1.8400625,Female,18-30,Kannada,please tell me the current date,,Please tell me the current date.
test,281474976898625_f1744_chunk_2.wav,,3.7373125,Male,60+,Bengali,the primary education of a child should be in both languages,,The primary education of a child should be in both languages.
test,281474976884435_f1252_chunk_0.wav,,8.666625,Male,45-60,Malayalam,"According to an official census of Madhya Pradesh carried out in 2004, Sanjay National Park had six tigers.",,"According to an official census of Madhya Pradesh carried out in 2004, Sanjay National Park had six tigers."
test,281474976894272_f2209_chunk_2.wav,,4.048125,Female,30-45,Kashmiri,and Supplemental Special Supplemental Nutrition,,"and supplemental, special supplemental nutrition."
test,281474976894249_f443_chunk_0.wav,,0.560875,Female,30-45,Kashmiri,Tree,,Three.
test,281474976896703_f3122_chunk_3.wav,,4.1813125,Female,45-60,Telugu,And the economy is dependent on the,,And the economy is dependent on the.
test,281474976901152_f2107_chunk_5.wav,,0.475125,Female,45-60,Maithili,2,,two.
test,281474976892155_f1770_chunk_0.wav,,3.7826875,Male,30-45,Assamese,"Yes, first I do the framework,",,"Yes, first I do the framework."
test,281474976897459_f2145_chunk_4.wav,,1.13325,Male,45-60,Bodo,and animals,,And animals.
test,281474976900652_f1824_chunk_1.wav,,3.0939375,Male,30-45,Urdu,to get spiritual guidance and support,,To get spiritual guidance and support.
test,281474976897614_f122_chunk_0.wav,,5.3921875,Male,30-45,Tamil,Is product Ascension Herbal Holi Gulal Green available for 300 rupees?,,Is product Ascension Herbal Holy Gulal Green available for three hundred rupees?
test,281474976894937_f1920_chunk_3.wav,,3.72575,Female,30-45,Malayalam,The novel is based on real life events,,The novel is based on a real life events.
test,281474976925739_f3299_chunk_4.wav,,3.0,Female,18-30,Dogri,English is also known as the global language.,,English is also known as the global language.
test,281474976884082_f3206_chunk_14.wav,,2.68,Female,30-45,Hindi,that you make use of on those solo trips,,That you make use of on those solo trips.
test,281474976883980_f1825_chunk_0.wav,,1.951625,Male,18-30,Gujarati,Can you name 5 countries of the world?,,Can you name five countries of the world?
test,281474976897394_f1833_chunk_1.wav,,0.6166875,Male,18-30,Odia,would be,,Would be.
test,281474976893850_f3335_chunk_5.wav,,4.66,Female,18-30,Bodo,"Banana market of Dorongiri, it is in Gwalfara district,",,Banana market of Dorongiri. It is in Guwahati district.
test,281474976896984_f217_chunk_0.wav,,0.5751875,Male,30-45,Bengali,Next,,Next.
test,281474976890917_f185_chunk_0.wav,,6.632,Female,45-60,Konkani,Please deliver Amul Basundi and Colgate Max Fresh Toothpaste Gel by today.,,Please deliver Amul Basundi and Colgate Max Fresh Toothpaste Gel by today.
test,281474976884078_f2103_chunk_2.wav,,0.795375,Female,30-45,Hindi,Rajesh,,Rajesh.
test,281474976901139_f984_chunk_0.wav,,0.2315,Female,45-60,Maithili,Four,,How.
test,281474976883970_f1036_chunk_0.wav,,3.4059375,Male,18-30,Gujarati,How much money is remaining in my Nagaland Rural Bank account?,,How much money is remaining in my Nagaland Rural Bank account?
test,281474976888161_f1851_chunk_13.wav,,0.690875,Male,30-45,Maithili,Rasgulla,,Rasgulla.
test,281474976895314_f3028_chunk_0.wav,,0.600375,Male,30-45,Kashmiri,Zero,,Zero.
test,281474976902161_f567_chunk_0.wav,,0.61475,Female,45-60,Urdu,Forward,,Forward.
test,281474976884345_f432_chunk_0.wav,,5.93025,Female,18-30,Tamil,Show list of vaccine center near pincode 311132 for COVISHIELD,,Show list of vaccine center near pin code three one one one three two for Covid shield.
test,281474976885804_f1685_chunk_0.wav,,4.006375,Female,30-45,Kannada,English media is really prominent in Karnataka,,English media is really prominent in Karnataka.
test,281474976915880_f2659_chunk_0.wav,,0.68025,Female,30-45,Nepali,Jump,,Jump.
test,281474976897681_f2730_chunk_0.wav,,4.5263125,Male,60+,Odia,Resend the OTP for linking IRCTC to my account.,,Resend the OTP for my linking IRCTC to my account.
test,281474976902157_f633_chunk_0.wav,,0.3258125,Female,45-60,Urdu,Five,,Five.
test,281474976884266_f1681_chunk_1.wav,,2.98375,Male,45-60,Tamil,It is more convenient,,"Ah, it is more convenient."
test,281474976888161_f1851_chunk_14.wav,,0.7545,Male,30-45,Maithili,Maach Bhaat,,Match bat.
test,281474976900603_f2255_chunk_59.wav,,2.5600625,Male,30-45,Urdu,"Today, Ahmedabad is a unique city",,"Today, Ahmedabad is a unique city."
test,281474976885486_f2318_chunk_0.wav,,3.0608125,Male,18-30,Kannada,what is the time in london right now,,What is the time in London right now?
test,281474976887660_f3286_chunk_4.wav,,7.6969375,Male,60+,Konkani,Some of the very important issues are highlighted in the national news and international news.,,Some of the very important issues are highlighted in the national news and international news.
test,281474976903870_f1190_chunk_1.wav,,0.8633125,Female,45-60,Nepali,Prefer Loans?,,prefer loans.
test,281474976889220_f3112_chunk_4.wav,,5.16,Female,30-45,Urdu,"Karnataka is known for a distinct art and cultural history, diverse linguistic and religious",,"Canada is known for a distinct art, cultural history, diverse linguistic, and religious."
test,281474976901610_f1983_chunk_8.wav,,5.0601875,Female,30-45,Maithili,there are lots of celebration like Madhusramani and Panchami,,We there are lots of celebration like Madhu Shramni and Panchmi.
test,281474976886903_f845_chunk_0.wav,,13.38425,Female,30-45,Tamil,"I want to know the status for my order containing Cocosutra Hot Chocolate , BATTER CHATTER Cashew Cookies and Unique Arts & Interiors Beautiful Stone Studded Couple Rakhi.",,"I want to know the status of my order containing coco sutra, hot chocolate batter, chata cashew cookies, and unique arts and interiors. Beautiful stone-studded couple rakhi."
test,281474976893703_f2755_chunk_0.wav,,0.858625,Male,18-30,Bodo,Follow,,Follow.
test,281474976885796_f2048_chunk_5.wav,,1.73975,Female,30-45,Kannada,during his childhood,,During his child childhood.
test,281474976897307_f3234_chunk_21.wav,,5.32,Female,30-45,Bengali,"And also the sky, the different pictures of sky,",,"And also the sky, the different pictures of sky."
test,281474976897443_f1249_chunk_0.wav,,0.9691875,Male,45-60,Bodo,Disagree,,Disagree.
test,281474976901741_f2588_chunk_0.wav,,5.0766875,Female,30-45,Assamese,Collect as many signatures as possible within the time limit.,,Collect as many signatures as possible within the time limit.
test,281474976899969_f3240_chunk_3.wav,,5.74,Male,30-45,Maithili,specific ramps and toilets are being constructed,,Specific ramps and toilets are being constructed.
test,281474976887169_f3260_chunk_3.wav,,3.68,Female,18-30,Malayalam,"truly universal, there is something in it for everyone.",,"It's truly universal. There is something in it for everyone, and even."
test,281474976894268_f1720_chunk_4.wav,,1.008,Female,30-45,Kashmiri,financial health,,Financial health.
test,281474976901153_f3210_chunk_6.wav,,8.3194375,Female,45-60,Maithili,My mother suggested me to add more wheat flour in it and finally somehow I got rid of that problem.,,"My mother suggested me to add more wheat flours in it, and finally, somehow I got rid of that problem."
test,281474976884135_f3212_chunk_2.wav,,4.44,Female,18-30,Marathi,"to in our native language, that is Marathi.",,"In our native language, that is Marathi, we."
test,281474976897459_f2145_chunk_10.wav,,2.5165625,Male,45-60,Bodo,are in the heart of this state,,Are in the heart of this state.
test,281474976897363_f814_chunk_0.wav,,0.414,Male,18-30,Odia,Tree,,tree.
test,281474976883941_f1996_chunk_0.wav,,3.90225,Female,18-30,Malayalam,"Yes, I have tried the container gardening",,"Yes, I have tried the container gardening, gardening."
test,281474976889284_f182_chunk_0.wav,,4.0135625,Male,18-30,Urdu,What is the price of 5 packets Flavours of Calicut Mango Halwa?,,What is the price of five packets flavors of Calicut mango halwa?
test,281474976897672_f591_chunk_0.wav,,5.7751875,Male,60+,Odia,could you please have uber be at my house in fifteen minutes?,,Could you please have Uber be at my house in fifteen minutes?
test,281474976897872_f1660_chunk_0.wav,,0.47375,Male,45-60,Telugu,Forward,,Forward.
test,281474976897535_f2230_chunk_8.wav,,2.5676875,Male,30-45,Sindhi,This meditative practice,,This meditative practice.
test,281474976897463_f1783_chunk_3.wav,,11.298,Male,45-60,Bodo,"It is so popular that even government celebrations such as Independence Day, Republic Day, are also represented by this dance form.",,"It is so popular that even government celebrations, such as Independence Day, Republic Day, are also represented by this dance form."
test,281474976901603_f2233_chunk_12.wav,,8.64,Female,30-45,Maithili,sorry habitat for the creatures like birds and the worms and the like snails,,"Ah, sorry, habitat for the creatures like birds and the worms and the like snails."
test,281474976889239_f2360_chunk_0.wav,,5.1619375,Female,18-30,Urdu,"Hurry up, Yoga Bar Multigrain Energy Bar is going to be out of stock soon",,Hurry up! Yoga Bar Multigrain Energy Bar is going to be out of stock soon.
test,281474976893724_f3273_chunk_3.wav,,7.0575,Male,18-30,Bodo,"Ulthapani Reserve Forest, which is now named after him as Sikna Forest or the Sikna Dzhar.",,"Ullapanni Reserve Forest, which is now named after him as Sikkim Forest, or the Sikkim Tiger."
test,281474976897459_f2145_chunk_18.wav,,2.5498125,Male,45-60,Bodo,and can take ferry services,,And can take ferry services.
test,281474976887027_f1910_chunk_2.wav,,2.2201875,Male,45-60,Dogri,Atul Nisha Santosh,,Atul Nisha Santosh.
test,281474976893992_f2282_chunk_0.wav,,2.6580625,Female,45-60,Telugu,My all time favorite recipe is Chole Bhature,,My all time favorite recipes: Chole Bature.
test,281474976915868_f2658_chunk_0.wav,,5.758875,Female,30-45,Nepali,Is cashless facility available at Jeewan Hospital & Nursing Home hospital?,,Is cashless facility available at Z1 Hospital and Nursing Home Hospital?
test,281474976884191_f2749_chunk_0.wav,,2.0969375,Male,18-30,Telugu,tell me the latest trending news of this week,,Tell me the latest trending news of this week.
test,281474976895238_f38_chunk_0.wav,,0.3824375,Female,45-60,Dogri,Two,,Two.
test,281474976890721_f2480_chunk_1.wav,,1.887875,Male,18-30,Dogri,how is the weather this week,,How is the weather this week?
test,281474976897400_f1737_chunk_8.wav,,2.1996875,Male,18-30,Odia,which are very good translations of,,Which are very good translations of.
test,281474976894268_f1720_chunk_15.wav,,2.4285625,Female,30-45,Kashmiri,and providing alternative means of learning,,And providing alternative means of learning.
test,281474976893647_f352_chunk_0.wav,,0.3758125,Male,60+,Marathi,One,,One.
test,281474976895139_f2137_chunk_1.wav,,14.8303125,Female,18-30,Bengali,"The present district of South 24 Parganas came into existence on March 1, 1986. It then comprised of two subdivisions, namely, Alipur and Diamond Harbour, and 30 blocks.",,"The present district of South Twenty Four Parganas came into existence on March first, nineteen eighty six. It then comprised of two subdivisions, namely, Alipur and Diamond Harbour, and thirty blocks."
test,281474976895474_f759_chunk_0.wav,,0.29175,Female,30-45,Urdu,Skip,,Skip.
test,281474976897400_f1737_chunk_0.wav,,4.349375,Male,18-30,Odia,"No, I haven't read any English works that have been translated into Odia.",,"No, I haven't read any English works that have been translated into Odia."
test,281474976885341_f2035_chunk_0.wav,,0.9510625,Male,30-45,Kannada,25,,Twenty-five.
test,281474976903178_f622_chunk_0.wav,,6.8415625,Female,45-60,Tamil,"The abducens nerve controls the movement of a single muscle, the lateral rectus muscle of the eye.",,"The abducens nerve controls the movement of a single muscle, the lateral rectus muscle of the eye."
test,281474976885086_f1483_chunk_0.wav,,0.3160625,Male,18-30,Assamese,Eight,,Eight.
test,281474976884085_f3239_chunk_1.wav,,7.04,Female,30-45,Hindi,Right from the number of states that make up the country,,Right from the number of states that make up the country.
test,281474976895234_f705_chunk_0.wav,,0.4490625,Female,45-60,Dogri,Go,,Go.
test,281474976893850_f3335_chunk_0.wav,,7.3199375,Female,18-30,Bodo,Agriculture is the primary sector in the state's economy.,,Agriculture is the primary sector in the state's economy.
test,281474976896761_f1924_chunk_7.wav,,7.4999375,Female,30-45,Sindhi,the audition and that couple got a chance to participate in the dance competition.,,"The audition, and they that couple got a chance to participate, ah, in the dance competition."
test,281474976885482_f60_chunk_0.wav,,5.0494375,Male,18-30,Kannada,"And, he acted in director Kamal's film Goal and Ranjith's Rock & Roll.",,And he acted in director Kamal's film *Goal* and Ranjit's *Rock and Roll*.
test,281474976884625_f2160_chunk_0.wav,,7.4214375,Female,18-30,Kannada,"0, 5, 24, 108, 7369",,Zero five twenty four one not eight seven thousand three hundred and sixty nine.
test,281474976909260_f2942_chunk_0.wav,,0.5270625,Female,45-60,Punjabi,Learn,,Learn.
test,281474976901819_f69_chunk_0.wav,,0.5926875,Male,30-45,Konkani,Left,,Left.
test,281474976899507_f2300_chunk_0.wav,,2.643875,Female,30-45,Tamil,Can you speak the five dates that you remember?,,Can you speak the five dates that you remember?
test,281474976889220_f3112_chunk_29.wav,,5.92,Female,30-45,Urdu,"The statue of Bahubali, a messenger for non-violence in Shravanapillai Gola or the shrine of Baba",,"The statue of Babali, a messenger for nonviolence, in Shravanabelagola, or the shrine of Baba"
test,281474976893763_f1558_chunk_0.wav,,0.4785,Male,30-45,Punjabi,Cat,,Get.
test,281474976901823_f1379_chunk_0.wav,,0.7006875,Male,30-45,Konkani,Nine,,No.
test,281474976888924_f2383_chunk_0.wav,,3.00325,Female,18-30,Konkani,Mostly tribal people live here,,"Mostly, tribal people live here."
test,281474976901658_f1671_chunk_1.wav,,0.8023125,Female,45-60,Kannada,uttara kannada,,उत्तर कन्नड़.
test,281474976887663_f3194_chunk_1.wav,,8.810875,Male,60+,Konkani,This proverb is used when someone blames the quality of their equipment or other external factors when they perform a task poorly.,,This proverb is used when someone blames the quality of their equipment or other external factors when they perform a task poorly.
test,281474976897446_f651_chunk_0.wav,,0.786,Male,45-60,Bodo,Learn,,Learn.
test,281474976899581_f1864_chunk_4.wav,,3.3195625,Female,45-60,Bengali,in covering issues related to,,In covering issues related to.
test,281474976898391_f3297_chunk_1.wav,,4.26,Male,30-45,Tamil,the domain of sports has seen a sea change lately.,,The domain of sports has seen a sea change lately.
test,281474976897434_f1245_chunk_0.wav,,0.61625,Male,45-60,Bodo,Three,,Three.
test,281474976894254_f2632_chunk_0.wav,,0.5965,Female,30-45,Kashmiri,Nine,,Nine.
test,281474976893060_f1738_chunk_1.wav,,2.905375,Male,60+,Marathi,What was it and what made it so challenging?,,"What was it, and what made it so challenging?"
test,281474976894945_f1678_chunk_2.wav,,7.7115625,Female,30-45,Malayalam,and the story starts with a description of Santiago arriving with his flock at an abandoned church,,"And the story starts with a description of Santiago, arriving with his flock at an abandoned church."
test,281474976884082_f3206_chunk_3.wav,,0.8,Female,30-45,Hindi,Italy,,Italy.
test,281474976895891_f1721_chunk_0.wav,,15.5116875,Male,45-60,Gujarati,"Because of lack of water, no industrial development could happen here. Moreover, no broad gauge of railway connectivity is also a challenging aspect for development.",,"Because of lack of water, no industrial development could happen here. Moreover, no broad gauge of railway connectivity is also a challenging aspect for development."
test,281474976887658_f3219_chunk_4.wav,,8.600125,Male,60+,Konkani,And then there was an opinion poll where Goa had to decide whether to merge with the state of Maharashtra,,"And then there was a opinion poll, where Goa had to decide whether to merge with the state of Maharashtra."
test,281474976893688_f2754_chunk_0.wav,,0.583125,Male,18-30,Bodo,One,,One.
test,281474976895625_f1141_chunk_0.wav,,0.4779375,Male,30-45,Assamese,Play,,Hey.
test,281474976887663_f3194_chunk_5.wav,,4.7799375,Male,60+,Konkani,Hang about means be standing or loitering about doing nothing.,,Hang about means be standing or loitering about doing nothing.
test,281474976925736_f3275_chunk_0.wav,,7.0,Female,18-30,Dogri,"In this Jammu and Kashmir Government New King's List by Manoh Sena, there are 80 plus government schemes.",,"In this Jammu and Kashmir government news skins list by Manoj Sinha, there are eighty plus government skins."
test,281474976893912_f2185_chunk_8.wav,,2.414125,Male,30-45,Bodo,At Parivartan Wellness Retreat,,At Pattiperton Wellness Retreat.
test,281474976884135_f3212_chunk_3.wav,,9.48,Female,18-30,Marathi,"We have tu, tumhala, tumhi, apan sort of pronouns which we use when we address some people according",,"We have two, tumhala, tumhi, upon sort of pronouns which we use when we address some people according."
test,281474976888155_f3164_chunk_2.wav,,7.4325,Male,30-45,Maithili,So because of that they start having shin pain and the whole body load goes on the shin.,,"So because of that, they start having a shin pain, and the whole body load goes on the shin."
test,281474976896226_f368_chunk_0.wav,,0.6533125,Female,18-30,Tamil,Skip,,Skip.
test,281474976883996_f2180_chunk_0.wav,,7.9701875,Male,18-30,Gujarati,"There are many good schools, colleges and universities here in my district. The vocational training centers are non-existent here",,"And there are many good schools, colleges, and universities here in my district. The vocational training centers are non-existent here."
test,281474976898093_f2767_chunk_0.wav,,5.1569375,Female,18-30,Odia,Can I know the nearest medical store to my current location in district Dindigul,,Can I know the nearest medical store to my current location in district Dindigul?
test,281474976897124_f869_chunk_0.wav,,0.732375,Male,30-45,Kannada,Cat,,Cat.
test,281474976897669_f101_chunk_0.wav,,6.669,Male,60+,Odia,Around 50 people have been arrested ahead of a planned human rights protest in Switzerland.,,Around fifty people have been arrested ahead of the planned human rights protest in Switzerland.
test,281474976900618_f1929_chunk_2.wav,,5.1466875,Male,30-45,Urdu,And write as much as I can and,,"Write as much as I can, and."
test,281474976903886_f1628_chunk_0.wav,,0.5229375,Female,45-60,Nepali,Right,,Right.
test,281474976886877_f3160_chunk_2.wav,,1.88,Female,18-30,Tamil,and its own set of pronunciations,,And its own set of pronunciations.
test,281474976894275_f593_chunk_0.wav,,8.3976875,Male,18-30,Bengali,"Before you sit down to compile your list, you should take a second to think about how often you go to the supermarket.",,"Before you sit down to compile your list, you should take a second to think about how often you go to the supermarket."
test,281474976893912_f2185_chunk_3.wav,,4.885375,Male,30-45,Bodo,Reliable and effective drug and alcohol addiction recovery program is headed,,Reliable and effective drug and alcohol addiction recovery program is headed.
test,281474976893623_f2763_chunk_0.wav,,0.4885,Male,30-45,Malayalam,Nine,,Nine.
test,281474976895095_f1132_chunk_0.wav,,4.331,Female,18-30,Bengali,How much money is remaining in my Sarva Haryana Gramin Bank account?,,How much money is remaining in my Saurashtra Haryana Gramin Bank account?
test,281474976888156_f2040_chunk_1.wav,,2.5156875,Male,30-45,Maithili,The whole community comes together,,The whole community comes together.
test,281474976897401_f3148_chunk_12.wav,,4.265125,Male,18-30,Odia,and not being able to communicate at all.,,And not being able to communicate at all.
test,281474976887469_f1893_chunk_0.wav,,11.3066875,Male,30-45,Kannada,"In Karnataka, as you go up north, due to excess heat in summers because of the deck and planes, the houses are built with mud to keep it cool.",,"In Karnataka, as you go up north, due to excess heat in summers because of the deccan plains, the houses are built with mud to keep it cool."
test,281474976898127_f1984_chunk_6.wav,,6.1603125,Female,18-30,Odia,"or what are the things that you should try in the state, they will also help maybe it may be a shop person",,Or what are the thing that you should try in the state? They will also help. Maybe may it be a shop person.
test,281474976902180_f1739_chunk_4.wav,,0.80075,Female,45-60,Urdu,Tamil Nadu,,Tamil Nadu.
test,281474976884134_f3181_chunk_2.wav,,7.2,Female,18-30,Marathi,But many years back Pune was considered as a place with cold temperatures throughout,,"But many years back, Pune was considered as a place with cold temperatures throughout."
test,281474976891390_f3043_chunk_0.wav,,1.684,Male,30-45,Malayalam,How much did I spend,,How much did I spend?
test,281474976887070_f2529_chunk_2.wav,,3.3708125,Female,30-45,Gujarati,Managed institutes offering PG level,,Managed institutes offering PG level.
test,281474976888866_f2195_chunk_19.wav,,3.31675,Female,18-30,Nepali,or muffler or any kind of knitwear,,or muffler or any kind of knitwear.
test,281474976894755_f548_chunk_0.wav,,13.064875,Female,30-45,Nepali,Search Jawaharlal Nehru University in the AICTE-approved institute list for academic year 2021-2022,,Search Jawaharlal Nehru University in the AICTE approved institute list for academic year twenty twenty one hyphen twenty twenty two.
test,281474976884364_f1979_chunk_2.wav,,4.5394375,Female,18-30,Tamil,"The development rate of villages is alarming and quite frankly, sad",,"The development rate of villages is alarming and, quite frankly, sad."
test,281474976897397_f3302_chunk_7.wav,,4.6999375,Male,18-30,Odia,or you thank the gods for some progress that you've made in your life in the cities,,Or you thank the gods for some progress that you've made in your life in the cities.
test,281474976906763_f2450_chunk_0.wav,,0.56675,Male,18-30,Assamese,Yes,,Yes.
test,281474976887086_f1867_chunk_0.wav,,4.57425,Female,30-45,Gujarati,The healthcare system of Ahmedabad district is well sufficient,,The healthcare system of Ahmedabad district is well sufficient.
test,281474976901462_f602_chunk_0.wav,,0.61675,Male,45-60,Urdu,Seven,,Seven.
test,281474976884000_f1279_chunk_0.wav,,3.079,Male,30-45,Hindi,He has acted in over 350 Hindi films.,,He has acted in over 350 Hindi films.
test,281474976888866_f2195_chunk_15.wav,,8.216875,Female,18-30,Nepali,like we have different types of needles we need different types of needles to knit and I,,"Like ah, we have different types of needles ah ah. We need different types of needles to knit ah, and I."
test,281474976895429_f2104_chunk_9.wav,,21.05575,Male,18-30,Konkani,"I enjoyed my trip in Vietnam because it is such a beautiful country. We can see the blender of modern architecture, English architecture, Latin American architecture as well as the local traditional architecture.",,"I enjoyed my trip in Vietnam because it is such a beautiful country. We can see the blend of modern architecture, English architecture, Latin American architecture, as well as the local traditional architecture."
test,281474976893731_f1546_chunk_0.wav,,6.9910625,Male,30-45,Punjabi,Almost all the films released during this period were highly successful at the box office.,,Almost all the films released during this period were highly successful at the box office.
test,281474976890911_f3044_chunk_0.wav,,6.67025,Female,45-60,Konkani,"By the 1990s, Rajinikanth established himself as a commercial entertainer.",,"By the 1990s, Rajnikant established himself as a commercial entertainer."
test,281474976888157_f3255_chunk_1.wav,,5.4699375,Male,30-45,Maithili,These are made with different kind of ingredients.,,These are ah made with the different kind of ingredients.
test,281474976900596_f3268_chunk_9.wav,,3.94,Male,30-45,Urdu,There is a reward in doing good to every living thing.,,There is a reward in doing good to every living thing.
test,281474976884478_f2191_chunk_28.wav,,3.679625,Male,45-60,Malayalam,for an easy communication between different states,,For any communication between different states.
test,281474976884595_f698_chunk_0.wav,,12.50675,Female,18-30,Kannada,"Days before the festival, people start gathering wood and combustible materials for the bonfire in parks, community centers, near temples and other open spaces.",,"Days before the festival, people start gathering wood and combustible materials for the bonfire in parks, community centers, near temples, and other open spaces."
test,281474976897459_f2145_chunk_3.wav,,1.2499375,Male,45-60,Bodo,forests,,Forests.
